player_id,t_fn,b_fn,similarity,t_frame,t_index,b_frame,b_index
490,64_6.jpg,8_11.jpg,0.9154298,64,6,8,11
468,80_6.jpg,9_2.jpg,0.91542244,80,6,9,2
38,98_22.jpg,42_14.jpg,0.9154192,98,22,42,14
65,20_7.jpg,97_0.jpg,0.91541636,20,7,97,0
124,9_4.jpg,68_3.jpg,0.9153973,9,4,68,3
42,144_1.jpg,90_3.jpg,0.9153795,144,1,90,3
35,126_13.jpg,25_9.jpg,0.9153677,126,13,25,9
6,127_21.jpg,33_4.jpg,0.9153615,127,21,33,4
77,162_13.jpg,96_7.jpg,0.91532737,162,13,96,7
11,141_3.jpg,78_6.jpg,0.9153205,141,3,78,6
6,40_13.jpg,33_4.jpg,0.9153168,40,13,33,4
164,138_0.jpg,79_1.jpg,0.9153136,138,0,79,1
47,103_3.jpg,43_0.jpg,0.91531336,103,3,43,0
19,146_1.jpg,7_1.jpg,0.9153093,146,1,7,1
473,46_5.jpg,106_0.jpg,0.9152994,46,5,106,0
167,88_5.jpg,29_2.jpg,0.915288,88,5,29,2
28,96_15.jpg,44_14.jpg,0.9152838,96,15,44,14
94,40_4.jpg,70_5.jpg,0.91528285,40,4,70,5
110,46_2.jpg,76_7.jpg,0.915256,46,2,76,7
6,74_1.jpg,33_4.jpg,0.91524506,74,1,33,4
61,86_5.jpg,41_7.jpg,0.9152334,86,5,41,7
35,128_13.jpg,25_9.jpg,0.9152257,128,13,25,9
11,100_3.jpg,78_6.jpg,0.9152081,100,3,78,6
6,88_6.jpg,33_4.jpg,0.91520596,88,6,33,4
178,119_4.jpg,123_0.jpg,0.915197,119,4,123,0
270,146_21.jpg,93_6.jpg,0.9151912,146,21,93,6
225,41_5.jpg,33_9.jpg,0.9151806,41,5,33,9
365,74_12.jpg,118_12.jpg,0.9151766,74,12,118,12
116,145_2.jpg,112_7.jpg,0.91517246,145,2,112,7
330,194_0.jpg,76_11.jpg,0.91516614,194,0,76,11
32,171_0.jpg,41_8.jpg,0.91516316,171,0,41,8
19,17_23.jpg,7_1.jpg,0.91513246,17,23,7,1
11,6_6.jpg,78_6.jpg,0.9151287,6,6,78,6
19,15_12.jpg,7_1.jpg,0.91512394,15,12,7,1
490,55_9.jpg,8_11.jpg,0.91510755,55,9,8,11
36,85_13.jpg,61_9.jpg,0.915089,85,13,61,9
41,10_16.jpg,35_5.jpg,0.91507185,10,16,35,5
48,133_23.jpg,78_11.jpg,0.9150706,133,23,78,11
116,190_4.jpg,112_7.jpg,0.9150692,190,4,112,7
301,6_8.jpg,39_4.jpg,0.91506183,6,8,39,4
47,11_0.jpg,43_0.jpg,0.9150547,11,0,43,0
339,160_7.jpg,81_9.jpg,0.91504514,160,7,81,9
302,4_5.jpg,68_2.jpg,0.91503996,4,5,68,2
21,120_1.jpg,103_3.jpg,0.9150138,120,1,103,3
53,148_16.jpg,21_7.jpg,0.9149741,148,16,21,7
8,1_7.jpg,12_2.jpg,0.9149588,1,7,12,2
68,47_13.jpg,42_8.jpg,0.91493106,47,13,42,8
57,64_20.jpg,11_7.jpg,0.9149299,64,20,11,7
108,138_12.jpg,36_8.jpg,0.91492724,138,12,36,8
128,5_1.jpg,61_0.jpg,0.9149193,5,1,61,0
355,49_18.jpg,5_5.jpg,0.9149189,49,18,5,5
107,12_11.jpg,7_6.jpg,0.9149086,12,11,7,6
244,3_17.jpg,105_1.jpg,0.9149085,3,17,105,1
36,103_17.jpg,61_9.jpg,0.9148932,103,17,61,9
45,21_2.jpg,11_3.jpg,0.9148905,21,2,11,3
483,94_19.jpg,30_1.jpg,0.9148779,94,19,30,1
100,80_7.jpg,77_4.jpg,0.91487515,80,7,77,4
198,121_10.jpg,110_6.jpg,0.9148645,121,10,110,6
29,45_1.jpg,77_7.jpg,0.9148393,45,1,77,7
84,171_12.jpg,117_5.jpg,0.9148265,171,12,117,5
359,184_22.jpg,125_4.jpg,0.914822,184,22,125,4
312,152_0.jpg,5_0.jpg,0.9148068,152,0,5,0
108,148_4.jpg,36_8.jpg,0.91479754,148,4,36,8
118,90_18.jpg,72_13.jpg,0.91475874,90,18,72,13
35,149_16.jpg,25_9.jpg,0.91475576,149,16,25,9
35,136_11.jpg,25_9.jpg,0.91474986,136,11,25,9
124,10_4.jpg,68_3.jpg,0.9147485,10,4,68,3
324,193_9.jpg,108_7.jpg,0.9147482,193,9,108,7
86,52_5.jpg,113_8.jpg,0.9147462,52,5,113,8
425,24_10.jpg,60_0.jpg,0.9147313,24,10,60,0
485,83_13.jpg,120_3.jpg,0.914681,83,13,120,3
24,18_11.jpg,89_0.jpg,0.9146614,18,11,89,0
84,168_13.jpg,117_5.jpg,0.91465926,168,13,117,5
375,82_3.jpg,42_9.jpg,0.91464174,82,3,42,9
91,78_7.jpg,28_1.jpg,0.9146273,78,7,28,1
57,44_5.jpg,11_7.jpg,0.9146244,44,5,11,7
147,140_15.jpg,75_4.jpg,0.9146195,140,15,75,4
21,127_2.jpg,103_3.jpg,0.91461885,127,2,103,3
262,144_8.jpg,114_8.jpg,0.9146175,144,8,114,8
52,84_15.jpg,82_10.jpg,0.914599,84,15,82,10
128,83_2.jpg,61_0.jpg,0.9145918,83,2,61,0
18,0_3.jpg,44_3.jpg,0.91458964,0,3,44,3
86,34_16.jpg,113_8.jpg,0.9145671,34,16,113,8
217,38_4.jpg,34_3.jpg,0.91456705,38,4,34,3
57,95_11.jpg,11_7.jpg,0.91456175,95,11,11,7
172,145_9.jpg,95_8.jpg,0.9145607,145,9,95,8
205,54_13.jpg,81_0.jpg,0.9145587,54,13,81,0
57,152_19.jpg,11_7.jpg,0.9145464,152,19,11,7
159,38_17.jpg,64_6.jpg,0.91454357,38,17,64,6
132,111_12.jpg,99_1.jpg,0.91452974,111,12,99,1
234,188_0.jpg,84_3.jpg,0.91451216,188,0,84,3
184,11_18.jpg,57_4.jpg,0.91451037,11,18,57,4
226,126_2.jpg,66_4.jpg,0.91450775,126,2,66,4
90,44_0.jpg,7_4.jpg,0.91450024,44,0,7,4
84,110_6.jpg,117_5.jpg,0.9144939,110,6,117,5
530,85_8.jpg,85_0.jpg,0.91448706,85,8,85,0
234,187_0.jpg,84_3.jpg,0.91448474,187,0,84,3
11,140_1.jpg,78_6.jpg,0.9144765,140,1,78,6
19,26_10.jpg,7_1.jpg,0.91447204,26,10,7,1
284,160_10.jpg,97_2.jpg,0.9144597,160,10,97,2
35,160_0.jpg,25_9.jpg,0.9144481,160,0,25,9
74,111_0.jpg,65_12.jpg,0.9144382,111,0,65,12
100,112_0.jpg,77_4.jpg,0.91443783,112,0,77,4
23,34_12.jpg,54_2.jpg,0.9144361,34,12,54,2
49,178_5.jpg,51_6.jpg,0.9144319,178,5,51,6
94,81_4.jpg,70_5.jpg,0.91442835,81,4,70,5
24,142_1.jpg,89_0.jpg,0.9144246,142,1,89,0
483,52_3.jpg,30_1.jpg,0.914423,52,3,30,1
84,181_20.jpg,117_5.jpg,0.91441196,181,20,117,5
84,170_14.jpg,117_5.jpg,0.9144087,170,14,117,5
90,73_7.jpg,7_4.jpg,0.9143949,73,7,7,4
100,106_5.jpg,77_4.jpg,0.9143919,106,5,77,4
24,117_2.jpg,89_0.jpg,0.91438836,117,2,89,0
166,162_2.jpg,12_6.jpg,0.9143828,162,2,12,6
52,104_13.jpg,82_10.jpg,0.91435695,104,13,82,10
8,17_5.jpg,12_2.jpg,0.9143425,17,5,12,2
24,45_10.jpg,89_0.jpg,0.914326,45,10,89,0
399,4_9.jpg,39_1.jpg,0.9143051,4,9,39,1
24,29_0.jpg,89_0.jpg,0.914299,29,0,89,0
262,147_19.jpg,114_8.jpg,0.91428614,147,19,114,8
35,107_17.jpg,25_9.jpg,0.9142544,107,17,25,9
57,188_5.jpg,11_7.jpg,0.9142438,188,5,11,7
4,76_2.jpg,9_6.jpg,0.9142407,76,2,9,6
100,142_8.jpg,77_4.jpg,0.91419804,142,8,77,4
48,134_21.jpg,78_11.jpg,0.9141886,134,21,78,11
35,137_8.jpg,25_9.jpg,0.91418064,137,8,25,9
225,51_4.jpg,33_9.jpg,0.9141803,51,4,33,9
41,133_8.jpg,35_5.jpg,0.91416883,133,8,35,5
34,110_3.jpg,98_1.jpg,0.9141676,110,3,98,1
107,92_20.jpg,7_6.jpg,0.9141655,92,20,7,6
6,67_5.jpg,33_4.jpg,0.91414654,67,5,33,4
66,43_13.jpg,67_11.jpg,0.9141427,43,13,67,11
128,127_3.jpg,61_0.jpg,0.91413724,127,3,61,0
54,45_13.jpg,11_4.jpg,0.9141354,45,13,11,4
35,49_19.jpg,25_9.jpg,0.9141206,49,19,25,9
11,29_1.jpg,78_6.jpg,0.9141049,29,1,78,6
145,67_8.jpg,113_6.jpg,0.9141046,67,8,113,6
107,57_15.jpg,7_6.jpg,0.91409004,57,15,7,6
420,19_13.jpg,16_3.jpg,0.91408837,19,13,16,3
141,93_7.jpg,12_9.jpg,0.9140679,93,7,12,9
36,164_11.jpg,61_9.jpg,0.91406304,164,11,61,9
102,47_18.jpg,20_8.jpg,0.9140585,47,18,20,8
194,23_5.jpg,16_11.jpg,0.9140476,23,5,16,11
7,54_11.jpg,26_8.jpg,0.9140164,54,11,26,8
23,4_13.jpg,54_2.jpg,0.914016,4,13,54,2
25,168_6.jpg,107_4.jpg,0.91400945,168,6,107,4
35,167_8.jpg,25_9.jpg,0.9140035,167,8,25,9
162,7_7.jpg,71_6.jpg,0.91399544,7,7,71,6
144,146_12.jpg,102_5.jpg,0.9139933,146,12,102,5
84,2_5.jpg,117_5.jpg,0.9139892,2,5,117,5
86,34_5.jpg,113_8.jpg,0.91397166,34,5,113,8
302,2_15.jpg,68_2.jpg,0.91396415,2,15,68,2
35,35_14.jpg,25_9.jpg,0.9139631,35,14,25,9
56,172_2.jpg,25_15.jpg,0.9139575,172,2,25,15
6,8_4.jpg,33_4.jpg,0.91395307,8,4,33,4
77,119_19.jpg,96_7.jpg,0.9139453,119,19,96,7
25,158_9.jpg,107_4.jpg,0.9139086,158,9,107,4
4,18_17.jpg,9_6.jpg,0.9139036,18,17,9,6
116,157_20.jpg,112_7.jpg,0.91390324,157,20,112,7
65,104_1.jpg,97_0.jpg,0.9138838,104,1,97,0
262,135_18.jpg,114_8.jpg,0.9138788,135,18,114,8
71,195_4.jpg,69_5.jpg,0.91387856,195,4,69,5
6,157_6.jpg,33_4.jpg,0.9138531,157,6,33,4
122,5_15.jpg,11_9.jpg,0.91384447,5,15,11,9
229,194_7.jpg,104_0.jpg,0.9138353,194,7,104,0
7,95_18.jpg,26_8.jpg,0.9138337,95,18,26,8
270,145_12.jpg,93_6.jpg,0.9138222,145,12,93,6
21,157_11.jpg,103_3.jpg,0.91382146,157,11,103,3
122,53_15.jpg,11_9.jpg,0.913797,53,15,11,9
107,86_2.jpg,7_6.jpg,0.91378486,86,2,7,6
38,181_19.jpg,42_14.jpg,0.91377497,181,19,42,14
6,43_11.jpg,33_4.jpg,0.9137612,43,11,33,4
35,154_19.jpg,25_9.jpg,0.9137504,154,19,25,9
292,187_6.jpg,98_6.jpg,0.9137413,187,6,98,6
35,74_17.jpg,25_9.jpg,0.9137368,74,17,25,9
29,79_1.jpg,77_7.jpg,0.91372496,79,1,77,7
119,10_0.jpg,39_6.jpg,0.91371536,10,0,39,6
491,56_7.jpg,112_0.jpg,0.913705,56,7,112,0
19,10_15.jpg,7_1.jpg,0.9137004,10,15,7,1
77,104_17.jpg,96_7.jpg,0.91369474,104,17,96,7
6,5_21.jpg,33_4.jpg,0.91368437,5,21,33,4
119,47_8.jpg,39_6.jpg,0.91368043,47,8,39,6
19,67_0.jpg,7_1.jpg,0.9136709,67,0,7,1
35,96_16.jpg,25_9.jpg,0.913659,96,16,25,9
21,111_5.jpg,103_3.jpg,0.91365427,111,5,103,3
77,163_18.jpg,96_7.jpg,0.9136411,163,18,96,7
432,25_4.jpg,37_2.jpg,0.9136381,25,4,37,2
6,114_16.jpg,33_4.jpg,0.91363484,114,16,33,4
49,114_7.jpg,51_6.jpg,0.91363335,114,7,51,6
176,147_0.jpg,100_2.jpg,0.91360927,147,0,100,2
140,40_6.jpg,38_1.jpg,0.9135918,40,6,38,1
24,39_0.jpg,89_0.jpg,0.9135803,39,0,89,0
436,28_5.jpg,62_0.jpg,0.9135742,28,5,62,0
167,166_12.jpg,29_2.jpg,0.9135728,166,12,29,2
126,97_21.jpg,108_3.jpg,0.9135718,97,21,108,3
22,70_6.jpg,18_8.jpg,0.9135639,70,6,18,8
166,182_0.jpg,12_6.jpg,0.91355085,182,0,12,6
194,43_4.jpg,16_11.jpg,0.9135508,43,4,16,11
142,137_11.jpg,99_5.jpg,0.9135505,137,11,99,5
521,89_18.jpg,29_12.jpg,0.91354823,89,18,29,12
483,88_20.jpg,30_1.jpg,0.9135345,88,20,30,1
425,22_11.jpg,60_0.jpg,0.913522,22,11,60,0
35,54_14.jpg,25_9.jpg,0.9135157,54,14,25,9
84,35_7.jpg,117_5.jpg,0.91351354,35,7,117,5
52,110_16.jpg,82_10.jpg,0.9135134,110,16,82,10
11,48_2.jpg,78_6.jpg,0.91351,48,2,78,6
163,151_11.jpg,69_8.jpg,0.9135084,151,11,69,8
276,86_0.jpg,6_4.jpg,0.91349846,86,0,6,4
6,146_2.jpg,33_4.jpg,0.91348195,146,2,33,4
429,92_3.jpg,66_3.jpg,0.913476,92,3,66,3
7,70_17.jpg,26_8.jpg,0.9134561,70,17,26,8
44,197_3.jpg,120_6.jpg,0.91345155,197,3,120,6
59,84_6.jpg,80_0.jpg,0.9134411,84,6,80,0
11,49_0.jpg,78_6.jpg,0.91343814,49,0,78,6
100,68_5.jpg,77_4.jpg,0.91343695,68,5,77,4
2,57_1.jpg,52_0.jpg,0.913417,57,1,52,0
107,75_18.jpg,7_6.jpg,0.91340935,75,18,7,6
86,125_6.jpg,113_8.jpg,0.91339695,125,6,113,8
269,138_9.jpg,24_8.jpg,0.91337276,138,9,24,8
23,36_0.jpg,54_2.jpg,0.9133712,36,0,54,2
84,51_7.jpg,117_5.jpg,0.91336226,51,7,117,5
25,153_8.jpg,107_4.jpg,0.91334575,153,8,107,4
116,137_13.jpg,112_7.jpg,0.91332746,137,13,112,7
314,83_16.jpg,27_5.jpg,0.9133272,83,16,27,5
45,57_7.jpg,11_3.jpg,0.9133245,57,7,11,3
131,123_15.jpg,94_6.jpg,0.9133022,123,15,94,6
86,129_17.jpg,113_8.jpg,0.91329354,129,17,113,8
10,146_0.jpg,88_0.jpg,0.9132662,146,0,88,0
6,1_15.jpg,33_4.jpg,0.91325766,1,15,33,4
171,165_2.jpg,69_2.jpg,0.9132223,165,2,69,2
73,170_4.jpg,101_6.jpg,0.9132191,170,4,101,6
84,117_3.jpg,117_5.jpg,0.9132113,117,3,117,5
429,58_10.jpg,66_3.jpg,0.9131972,58,10,66,3
147,122_13.jpg,75_4.jpg,0.9131952,122,13,75,4
92,122_12.jpg,80_2.jpg,0.91318977,122,12,80,2
94,79_0.jpg,70_5.jpg,0.91318226,79,0,70,5
35,114_14.jpg,25_9.jpg,0.913177,114,14,25,9
45,58_9.jpg,11_3.jpg,0.9131733,58,9,11,3
22,75_14.jpg,18_8.jpg,0.9131336,75,14,18,8
50,17_15.jpg,91_1.jpg,0.91305995,17,15,91,1
86,126_8.jpg,113_8.jpg,0.9130391,126,8,113,8
38,98_9.jpg,42_14.jpg,0.9130302,98,9,42,14
68,79_9.jpg,42_8.jpg,0.91302717,79,9,42,8
298,150_6.jpg,79_6.jpg,0.91302574,150,6,79,6
128,32_18.jpg,61_0.jpg,0.9130218,32,18,61,0
10,49_3.jpg,88_0.jpg,0.91300863,49,3,88,0
128,143_1.jpg,61_0.jpg,0.91299415,143,1,61,0
24,143_0.jpg,89_0.jpg,0.9129938,143,0,89,0
128,59_7.jpg,61_0.jpg,0.912993,59,7,61,0
229,170_2.jpg,104_0.jpg,0.91298306,170,2,104,0
61,66_9.jpg,41_7.jpg,0.91298115,66,9,41,7
25,195_2.jpg,107_4.jpg,0.9129792,195,2,107,4
19,22_8.jpg,7_1.jpg,0.9129169,22,8,7,1
25,147_11.jpg,107_4.jpg,0.9129,147,11,107,4
116,199_18.jpg,112_7.jpg,0.91289514,199,18,112,7
107,67_2.jpg,7_6.jpg,0.9128913,67,2,7,6
197,87_0.jpg,59_3.jpg,0.912889,87,0,59,3
107,134_3.jpg,7_6.jpg,0.91285795,134,3,7,6
63,180_11.jpg,111_3.jpg,0.91283226,180,11,111,3
108,171_5.jpg,36_8.jpg,0.9128071,171,5,36,8
77,185_19.jpg,96_7.jpg,0.912802,185,19,96,7
1,0_0.jpg,40_2.jpg,0.91280055,0,0,40,2
36,116_6.jpg,61_9.jpg,0.9127997,116,6,61,9
86,109_13.jpg,113_8.jpg,0.91278815,109,13,113,8
22,20_4.jpg,18_8.jpg,0.9127822,20,4,18,8
35,88_23.jpg,25_9.jpg,0.912781,88,23,25,9
65,106_7.jpg,97_0.jpg,0.9127788,106,7,97,0
100,153_4.jpg,77_4.jpg,0.91277397,153,4,77,4
35,75_17.jpg,25_9.jpg,0.9127393,75,17,25,9
437,96_7.jpg,20_11.jpg,0.91273224,96,7,20,11
167,24_8.jpg,29_2.jpg,0.91272175,24,8,29,2
164,125_1.jpg,79_1.jpg,0.912711,125,1,79,1
25,171_2.jpg,107_4.jpg,0.91269994,171,2,107,4
6,53_6.jpg,33_4.jpg,0.91268426,53,6,33,4
128,110_2.jpg,61_0.jpg,0.91268283,110,2,61,0
35,132_10.jpg,25_9.jpg,0.9126548,132,10,25,9
94,69_4.jpg,70_5.jpg,0.91264844,69,4,70,5
100,151_3.jpg,77_4.jpg,0.9126381,151,3,77,4
14,1_20.jpg,6_5.jpg,0.9125576,1,20,6,5
86,144_2.jpg,113_8.jpg,0.9125558,144,2,113,8
36,192_2.jpg,61_9.jpg,0.91255045,192,2,61,9
145,170_5.jpg,113_6.jpg,0.9125188,170,5,113,6
19,95_3.jpg,7_1.jpg,0.9125044,95,3,7,1
48,134_20.jpg,78_11.jpg,0.91250384,134,20,78,11
246,48_6.jpg,40_3.jpg,0.9125016,48,6,40,3
243,47_17.jpg,25_6.jpg,0.9124924,47,17,25,6
174,118_2.jpg,25_1.jpg,0.9124897,118,2,25,1
25,60_9.jpg,107_4.jpg,0.912446,60,9,107,4
376,33_9.jpg,110_5.jpg,0.9124459,33,9,110,5
399,18_1.jpg,39_1.jpg,0.91244406,18,1,39,1
25,154_8.jpg,107_4.jpg,0.9124333,154,8,107,4
71,103_20.jpg,69_5.jpg,0.91243124,103,20,69,5
145,178_18.jpg,113_6.jpg,0.9124255,178,18,113,6
195,83_9.jpg,45_3.jpg,0.9124217,83,9,45,3
25,59_5.jpg,107_4.jpg,0.91242146,59,5,107,4
19,161_1.jpg,7_1.jpg,0.91242087,161,1,7,1
109,49_11.jpg,34_9.jpg,0.9124202,49,11,34,9
107,65_16.jpg,7_6.jpg,0.9123857,65,16,7,6
162,115_9.jpg,71_6.jpg,0.91237086,115,9,71,6
36,103_18.jpg,61_9.jpg,0.91236246,103,18,61,9
166,26_14.jpg,12_6.jpg,0.9123516,26,14,12,6
463,57_10.jpg,19_8.jpg,0.9123467,57,10,19,8
94,174_0.jpg,70_5.jpg,0.9123436,174,0,70,5
47,115_6.jpg,43_0.jpg,0.9123336,115,6,43,0
42,108_12.jpg,90_3.jpg,0.91232616,108,12,90,3
11,169_11.jpg,78_6.jpg,0.9123224,169,11,78,6
404,42_19.jpg,83_7.jpg,0.9123163,42,19,83,7
23,45_6.jpg,54_2.jpg,0.9123067,45,6,54,2
335,159_9.jpg,95_3.jpg,0.9123038,159,9,95,3
108,7_14.jpg,36_8.jpg,0.91229945,7,14,36,8
100,7_5.jpg,77_4.jpg,0.91228235,7,5,77,4
66,33_13.jpg,67_11.jpg,0.9122729,33,13,67,11
134,98_8.jpg,55_11.jpg,0.9122673,98,8,55,11
318,21_3.jpg,40_5.jpg,0.9122422,21,3,40,5
25,177_7.jpg,107_4.jpg,0.91224086,177,7,107,4
123,44_8.jpg,18_10.jpg,0.91223574,44,8,18,10
86,144_3.jpg,113_8.jpg,0.912228,144,3,113,8
141,11_3.jpg,12_9.jpg,0.9122147,11,3,12,9
35,196_8.jpg,25_9.jpg,0.9122106,196,8,25,9
169,177_10.jpg,66_6.jpg,0.91218334,177,10,66,6
6,79_5.jpg,33_4.jpg,0.9121735,79,5,33,4
24,103_5.jpg,89_0.jpg,0.9121712,103,5,89,0
116,138_22.jpg,112_7.jpg,0.9121666,138,22,112,7
108,142_15.jpg,36_8.jpg,0.9121586,142,15,36,8
48,121_22.jpg,78_11.jpg,0.9121561,121,22,78,11
142,113_14.jpg,99_5.jpg,0.91214406,113,14,99,5
35,182_5.jpg,25_9.jpg,0.9121375,182,5,25,9
109,175_3.jpg,34_9.jpg,0.9121345,175,3,34,9
142,136_9.jpg,99_5.jpg,0.9121088,136,9,99,5
61,29_3.jpg,41_7.jpg,0.9121059,29,3,41,7
45,82_8.jpg,11_3.jpg,0.91208667,82,8,11,3
56,19_19.jpg,25_15.jpg,0.9120842,19,19,25,15
36,191_5.jpg,61_9.jpg,0.9120617,191,5,61,9
45,101_17.jpg,11_3.jpg,0.9120418,101,17,11,3
29,101_14.jpg,77_7.jpg,0.91200674,101,14,77,7
6,125_18.jpg,33_4.jpg,0.91199845,125,18,33,4
13,8_18.jpg,35_7.jpg,0.91199756,8,18,35,7
107,21_17.jpg,7_6.jpg,0.9119856,21,17,7,6
84,126_4.jpg,117_5.jpg,0.91197705,126,4,117,5
21,126_3.jpg,103_3.jpg,0.91197026,126,3,103,3
35,41_16.jpg,25_9.jpg,0.91196036,41,16,25,9
438,2_1.jpg,27_4.jpg,0.91195923,2,1,27,4
41,134_0.jpg,35_5.jpg,0.91195464,134,0,35,5
18,18_19.jpg,44_3.jpg,0.91194457,18,19,44,3
19,123_0.jpg,7_1.jpg,0.9119297,123,0,7,1
118,45_7.jpg,72_13.jpg,0.911916,45,7,72,13
94,133_12.jpg,70_5.jpg,0.9119115,133,12,70,5
100,46_18.jpg,77_4.jpg,0.9118603,46,18,77,4
86,112_13.jpg,113_8.jpg,0.911857,112,13,113,8
77,154_22.jpg,96_7.jpg,0.9118358,154,22,96,7
19,66_0.jpg,7_1.jpg,0.9118314,66,0,7,1
19,47_0.jpg,7_1.jpg,0.9118148,47,0,7,1
24,89_4.jpg,89_0.jpg,0.91180354,89,4,89,0
147,21_10.jpg,75_4.jpg,0.9117666,21,10,75,4
251,195_12.jpg,109_2.jpg,0.91176593,195,12,109,2
194,162_1.jpg,16_11.jpg,0.91176564,162,1,16,11
229,181_1.jpg,104_0.jpg,0.91175765,181,1,104,0
19,153_14.jpg,7_1.jpg,0.9117124,153,14,7,1
535,93_2.jpg,36_3.jpg,0.9117112,93,2,36,3
7,48_5.jpg,26_8.jpg,0.91164863,48,5,26,8
253,148_3.jpg,10_6.jpg,0.91164744,148,3,10,6
338,24_6.jpg,122_0.jpg,0.91164327,24,6,122,0
118,141_2.jpg,72_13.jpg,0.9116397,141,2,72,13
4,82_5.jpg,9_6.jpg,0.91163826,82,5,9,6
33,128_17.jpg,52_11.jpg,0.9116366,128,17,52,11
442,2_7.jpg,42_5.jpg,0.9116254,2,7,42,5
35,199_19.jpg,25_9.jpg,0.9116043,199,19,25,9
128,37_18.jpg,61_0.jpg,0.91160166,37,18,61,0
211,74_5.jpg,64_13.jpg,0.91160095,74,5,64,13
234,128_0.jpg,84_3.jpg,0.91158974,128,0,84,3
243,65_18.jpg,25_6.jpg,0.9115881,65,18,25,6
193,120_22.jpg,67_7.jpg,0.91158295,120,22,67,7
118,109_19.jpg,72_13.jpg,0.9115747,109,19,72,13
103,157_1.jpg,91_0.jpg,0.9115726,157,1,91,0
100,66_6.jpg,77_4.jpg,0.9115675,66,6,77,4
56,87_9.jpg,25_15.jpg,0.9115455,87,9,25,15
77,183_14.jpg,96_7.jpg,0.91154516,183,14,96,7
49,35_11.jpg,51_6.jpg,0.9115342,35,11,51,6
124,50_11.jpg,68_3.jpg,0.91150683,50,11,68,3
235,48_1.jpg,28_7.jpg,0.9114964,48,1,28,7
189,99_5.jpg,22_4.jpg,0.91149575,99,5,22,4
244,21_19.jpg,105_1.jpg,0.9114945,21,19,105,1
19,0_4.jpg,7_1.jpg,0.9114586,0,4,7,1
24,29_11.jpg,89_0.jpg,0.9114464,29,11,89,0
128,11_4.jpg,61_0.jpg,0.9114456,11,4,61,0
27,28_9.jpg,34_6.jpg,0.91141963,28,9,34,6
317,153_10.jpg,78_9.jpg,0.91140485,153,10,78,9
49,16_15.jpg,51_6.jpg,0.9114046,16,15,51,6
28,66_21.jpg,44_14.jpg,0.9114032,66,21,44,14
11,136_5.jpg,78_6.jpg,0.9113947,136,5,78,6
35,151_22.jpg,25_9.jpg,0.9113922,151,22,25,9
86,117_0.jpg,113_8.jpg,0.91138935,117,0,113,8
61,106_4.jpg,41_7.jpg,0.9113811,106,4,41,7
77,132_18.jpg,96_7.jpg,0.91136163,132,18,96,7
163,62_6.jpg,69_8.jpg,0.9113604,62,6,69,8
24,137_5.jpg,89_0.jpg,0.9113593,137,5,89,0
33,109_20.jpg,52_11.jpg,0.91135406,109,20,52,11
83,122_14.jpg,125_8.jpg,0.91134197,122,14,125,8
73,149_10.jpg,101_6.jpg,0.91134053,149,10,101,6
246,95_5.jpg,40_3.jpg,0.91133994,95,5,40,3
6,113_12.jpg,33_4.jpg,0.9113383,113,12,33,4
49,117_8.jpg,51_6.jpg,0.91132236,117,8,51,6
33,108_21.jpg,52_11.jpg,0.91130865,108,21,52,11
232,127_4.jpg,69_0.jpg,0.91130733,127,4,69,0
6,106_10.jpg,33_4.jpg,0.9112918,106,10,33,4
92,183_5.jpg,80_2.jpg,0.9112662,183,5,80,2
4,10_6.jpg,9_6.jpg,0.91125363,10,6,9,6
343,166_1.jpg,99_9.jpg,0.91124135,166,1,99,9
75,104_10.jpg,7_7.jpg,0.91122526,104,10,7,7
284,159_8.jpg,97_2.jpg,0.9112244,159,8,97,2
6,53_13.jpg,33_4.jpg,0.91122437,53,13,33,4
35,36_4.jpg,25_9.jpg,0.9112154,36,4,25,9
35,98_10.jpg,25_9.jpg,0.9112133,98,10,25,9
29,29_14.jpg,77_7.jpg,0.9112017,29,14,77,7
66,22_3.jpg,67_11.jpg,0.91119677,22,3,67,11
24,111_8.jpg,89_0.jpg,0.91119015,111,8,89,0
21,9_5.jpg,103_3.jpg,0.91117835,9,5,103,3
11,80_2.jpg,78_6.jpg,0.91117275,80,2,78,6
159,165_6.jpg,64_6.jpg,0.9111637,165,6,64,6
12,108_11.jpg,119_8.jpg,0.9111636,108,11,119,8
10,64_12.jpg,88_0.jpg,0.9111529,64,12,88,0
36,101_21.jpg,61_9.jpg,0.91115123,101,21,61,9
4,51_16.jpg,9_6.jpg,0.9111512,51,16,9,6
6,59_13.jpg,33_4.jpg,0.9111417,59,13,33,4
100,125_8.jpg,77_4.jpg,0.9111354,125,8,77,4
100,46_6.jpg,77_4.jpg,0.91112983,46,6,77,4
29,114_5.jpg,77_7.jpg,0.91110724,114,5,77,7
177,158_11.jpg,103_6.jpg,0.91109097,158,11,103,6
66,128_15.jpg,67_11.jpg,0.91108966,128,15,67,11
77,143_10.jpg,96_7.jpg,0.9110812,143,10,96,7
241,129_5.jpg,29_8.jpg,0.91105473,129,5,29,8
22,72_12.jpg,18_8.jpg,0.91105306,72,12,18,8
122,10_13.jpg,11_9.jpg,0.9110466,10,13,11,9
91,63_13.jpg,28_1.jpg,0.9110327,63,13,28,1
32,40_7.jpg,41_8.jpg,0.91101897,40,7,41,8
239,133_14.jpg,73_10.jpg,0.9109959,133,14,73,10
76,147_18.jpg,56_9.jpg,0.9109833,147,18,56,9
